subset,contrast_id,baseline,candidate,label,metric,baseline_mean,candidate_mean,candidate_minus_baseline,candidate_change_pct
FD003,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,overestimation_ratio,0.6066666666666667,0.5566666666666666,-0.050000000000000044,-8.241758241758248
FD003,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,overestimation_magnitude,7.553613224029541,6.558964273134868,-0.994648950894673,-13.167856513098892
FD003,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,rmse,14.766685725605806,14.373488430366884,-0.393197295238922,-2.6627321969553934
FD003,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,mae,10.505563944180809,10.00353688319524,-0.5020270609855686,-4.77867788586113
FD003,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,critical_rmse_50,5.477424936870308,4.332481615826178,-1.1449433210441295,-20.902948634442218
FD003,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,overestimation_ratio,0.5566666666666666,0.4266666666666667,-0.12999999999999995,-23.353293413173645
FD003,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,overestimation_magnitude,6.558964273134868,4.651013118426005,-1.9079511547088632,-29.089214016970928
FD003,safety_vs_rmse_best,dual_cycle_safety_w2_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,rmse,14.373488430366884,14.373488430366884,0.0,0.0
FD003,safety_vs_rmse_best,dual_cycle_safety_w2_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,mae,10.00353688319524,10.00353688319524,0.0,0.0
FD003,safety_vs_rmse_best,dual_cycle_safety_w2_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,critical_rmse_50,4.332481615826178,4.332481615826178,0.0,0.0
FD003,safety_vs_rmse_best,dual_cycle_safety_w2_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,overestimation_ratio,0.4266666666666667,0.4266666666666667,0.0,0.0
FD003,safety_vs_rmse_best,dual_cycle_safety_w2_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,overestimation_magnitude,4.651013118426005,4.651013118426005,0.0,0.0
FD004,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,rmse,23.39807272116636,22.31934655671697,-1.0787261644493924,-4.610320590522635
FD004,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,mae,17.50376478061881,16.54492509749628,-0.9588396831225303,-5.477905440001192
FD004,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,critical_rmse_50,22.01267633964865,19.190733678201696,-2.821942661446954,-12.819625464460882
FD004,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,overestimation_ratio,0.5120967741935484,0.5483870967741935,0.03629032258064513,7.086614173228341
FD004,cycle_vs_lstm,lstm_baseline_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus LSTM baseline,overestimation_magnitude,9.2035401803191,9.000270243613953,-0.2032699367051478,-2.2086059573013146
FD004,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,rmse,22.42964076220973,22.31934655671697,-0.11029420549276026,-0.4917341595527822
FD004,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,mae,16.801000663990617,16.54492509749628,-0.2560755664943386,-1.5241685398131213
FD004,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,critical_rmse_50,19.97199687708164,19.190733678201696,-0.7812631988799446,-3.911793115572051
FD004,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,overestimation_ratio,0.5376344086021505,0.5483870967741935,0.010752688172043001,1.9999999999999982
FD004,cycle_vs_no_cycle,dual_no_cycle_h64_l1_w30,dual_cycle_h64_l1_w30,Cycle minus no-cycle,overestimation_magnitude,9.112318690105152,9.000270243613953,-0.11204844649119927,-1.229637047405618
FD004,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,rmse,22.31934655671697,22.38463806366109,0.06529150694412067,0.2925332369305915
FD004,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,mae,16.54492509749628,16.570549630349685,0.02562453285340638,0.15487850626343486
FD004,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,critical_rmse_50,19.190733678201696,15.107342935803226,-4.083390742398469,-21.277929290617468
FD004,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,overestimation_ratio,0.5483870967741935,0.4448924731182795,-0.103494623655914,-18.87254901960785
FD004,safety_vs_cycle,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus cycle,overestimation_magnitude,9.000270243613953,5.963591871082142,-3.036678372531811,-33.739857696900316
FD004,safety_vs_rmse_best,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,rmse,22.31934655671697,22.38463806366109,0.06529150694412067,0.2925332369305915
FD004,safety_vs_rmse_best,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,mae,16.54492509749628,16.570549630349685,0.02562453285340638,0.15487850626343486
FD004,safety_vs_rmse_best,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,critical_rmse_50,19.190733678201696,15.107342935803226,-4.083390742398469,-21.277929290617468
FD004,safety_vs_rmse_best,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,overestimation_ratio,0.5483870967741935,0.4448924731182795,-0.103494623655914,-18.87254901960785
FD004,safety_vs_rmse_best,dual_cycle_h64_l1_w30,dual_cycle_safety_w2_h64_l1_w30,Cycle+safety minus Paper2 RMSE-best,overestimation_magnitude,9.000270243613953,5.963591871082142,-3.036678372531811,-33.739857696900316
